7.938673266500265724e-01,1.005283905741189976e+00,7.938673266500265724e-01,0.000000000000000000e+00,8.789225516927107407e+00,5.746697362074639770e+00,9.924649620630560094e+04,2.535378216544430325e+04,7.851444761363843838e+00,5.085255767871370569e-01,0.000000000000000000e+00,1.074125905969871746e+04,4.151376853890738857e+04,1.068538171826971421e+02,4.149377593360995746e-04,5.419824704442625080e+04,1.058338118211075984e-02,5.565519865836046076e-01,1.000000000000000000e+00,4.434480134163953369e-01,7.980620724986726977e-02,7.615629859112033051e-01,0.000000000000000000e+00,1.101544955266479553e+00,9.162940322300519025e-01,1.101544955266479553e+00,0.000000000000000000e+00,9.428178431033085616e+00,7.739391446930841134e+00,1.169449583246745169e+05,2.540262561255217224e+04,6.751280803994271551e+00,8.599802604086008717e-01,0.000000000000000000e+00,1.212273164129962788e+04,3.245922810670149556e+04,1.290774062928131798e+02,8.264462809917355168e-04,8.018966040469966538e+04,1.482536871182985917e-02,4.975134361241365655e-01,1.000000000000000000e+00,5.024865638758634345e-01,1.281830529813690056e-01,1.145595674552014831e+00,0.000000000000000000e+00
3.334289591561663268e-01,4.188580705452224495e-01,3.334289591561663268e-01,0.000000000000000000e+00,1.046478132535866123e+01,5.406875404755078662e+00,9.597833841602322354e+04,2.366834921174748524e+04,6.978923367326099303e+00,4.143073486866394317e-01,0.000000000000000000e+00,1.120347919694734810e+04,4.815255425427637238e+04,9.950208478851784832e+01,0.000000000000000000e+00,4.340430653401897871e+04,4.283779554749803098e-03,5.180571377698675040e-01,1.000000000000000000e+00,4.819428622301325515e-01,3.946473500682523561e-02,7.736533385680406383e-01,0.000000000000000000e+00,7.272432154651211622e-01,9.173766650178750703e-01,7.272432154651211622e-01,0.000000000000000000e+00,1.002909447630605655e+01,5.842699555073197715e+00,9.432954324415454175e+04,2.298089882446061529e+04,6.327391150340202941e+00,4.697784112122349032e-01,0.000000000000000000e+00,1.111033158590889434e+04,4.129278298476645432e+04,9.404551048753037890e+01,5.215123859191655650e-04,4.984019147981264541e+04,4.206719043057022614e-03,4.862749245320488467e-01,1.000000000000000000e+00,5.137250754679512088e-01,5.236932347238301005e-02,8.365011926762602190e-01,0.000000000000000000e+00
4.394751029589147318e-01,4.915295310900108516e-01,4.394751029589147318e-01,0.000000000000000000e+00,1.037009314980837438e+01,6.931922814760602236e+00,9.444825641066739627e+04,2.572886091752914217e+04,6.932320143568167836e+00,6.168071483707651126e-01,0.000000000000000000e+00,1.127338624978092594e+04,3.254652111713976410e+04,1.011737863847753545e+02,8.350730688935281221e-04,5.928570257560577011e+04,8.511438160390297908e-03,5.158622504606384940e-01,1.000000000000000000e+00,4.841377495393615615e-01,7.304351959837337982e-02,9.759796235099031936e-01,0.000000000000000000e+00,7.025295765578748464e-01,9.513323184871584903e-01,7.025295765578748464e-01,0.000000000000000000e+00,8.907210185229965660e+00,4.372224777809606167e+00,8.935719920314657793e+04,2.438814382766898416e+04,6.705867469491058941e+00,3.153192122921170126e-01,0.000000000000000000e+00,1.025227026575421951e+04,3.058735955190363893e+04,9.227800417099142294e+01,3.100163627863487727e-03,5.424812851310386031e+04,7.072169560381100575e-03,5.992911236689347776e-01,1.000000000000000000e+00,4.007088763310652224e-01,4.602540851162507940e-02,6.837143183991130080e-01,0.000000000000000000e+00
9.005656891772819694e-01,9.073712620888321201e-01,9.005656891772819694e-01,0.000000000000000000e+00,8.337006967242604816e+00,6.219837634480681388e+00,1.151156591847868403e+05,2.386743814923889659e+04,5.762503509528502654e+00,6.075495378279247571e-01,0.000000000000000000e+00,1.154915945144360376e+04,4.379807741486492159e+04,1.346611025238603929e+02,2.889897495464678612e-03,6.686520462727821723e+04,1.373323792773951425e-02,4.908800597155383860e-01,1.000000000000000000e+00,5.091199402844616140e-01,8.440708367558609482e-02,1.051137040279948032e+00,0.000000000000000000e+00,8.600748720792872337e-01,8.030441343043690505e-01,8.600748720792872337e-01,0.000000000000000000e+00,9.098844462215113893e+00,5.610428032433870449e+00,1.048475881019915396e+05,2.571765814140821385e+04,5.708092578390965954e+00,4.973690326444298870e-01,0.000000000000000000e+00,1.119998348322850143e+04,3.578640521773564979e+04,1.190929629810433141e+02,1.041666666666666652e-03,6.492647512744159030e+04,6.427985124631466381e-03,5.007941165539817607e-01,1.000000000000000000e+00,4.992058834460182948e-01,6.323425914055838537e-02,9.542985975723909942e-01,0.000000000000000000e+00
1.621590752724770823e+00,1.758672146027063565e+00,1.621590752724770823e+00,0.000000000000000000e+00,7.477778597184827625e+00,6.046051195000938350e+00,1.001545430738673604e+05,2.174635936836807741e+04,6.343729470580619534e+00,5.129694147833638862e-01,0.000000000000000000e+00,1.037094778610276080e+04,3.285068049245879229e+04,1.066831033805631677e+02,0.000000000000000000e+00,6.385633625669647154e+04,9.326331039478450227e-03,5.308493663171337529e-01,1.000000000000000000e+00,4.691506336828662471e-01,6.681699634466878313e-02,9.613511634367968295e-01,0.000000000000000000e+00,1.216456136769977103e+00,1.317895133274765040e+00,1.216456136769977103e+00,0.000000000000000000e+00,7.495629622982067808e+00,6.222548850697464218e+00,9.755623222133635136e+04,2.210853100911891670e+04,6.330522966127742457e+00,6.117531135630254191e-01,0.000000000000000000e+00,1.042649276362936689e+04,2.813556371713757835e+04,1.051985861947891578e+02,9.429210783312932248e-03,6.394458958344724670e+04,1.830362360227294483e-02,5.806682662141759987e-01,1.000000000000000000e+00,4.193317337858239457e-01,1.075175008466210391e-01,8.409656256736883773e-01,0.000000000000000000e+00
8.040821485512749112e-01,9.436751857239034091e-01,8.040821485512749112e-01,0.000000000000000000e+00,8.578384111506162313e+00,6.452288556643615891e+00,9.736627179915472516e+04,2.598657924623217696e+04,8.015023873525287001e+00,6.337606452935349299e-01,0.000000000000000000e+00,1.095843744419555333e+04,3.692967393765620363e+04,9.808584894118131103e+01,1.824817518248175068e-04,5.660153834507513238e+04,1.014121639911534471e-02,5.526488877784518916e-01,1.000000000000000000e+00,4.473511122215479974e-01,8.212182161676200021e-02,9.629073752608954262e-01,0.000000000000000000e+00,6.929387479514769188e-01,7.254761357446886105e-01,6.929387479514769188e-01,0.000000000000000000e+00,9.525695276124981348e+00,6.545323413423156822e+00,1.137138847638686711e+05,2.483773293357140938e+04,6.713113752854697580e+00,6.748313288945265720e-01,0.000000000000000000e+00,1.163144042233558866e+04,3.724657969315965602e+04,1.140986700936540075e+02,3.101006273420066871e-03,7.201170202959538437e+04,9.500298837643143118e-03,5.222889391641598600e-01,1.000000000000000000e+00,4.777110608358402510e-01,8.466526580734869134e-02,1.027667923305593423e+00,0.000000000000000000e+00
1.254162194517377094e+00,1.347532312614549310e+00,1.254162194517377094e+00,0.000000000000000000e+00,8.630266076483003701e+00,6.880874443570283105e+00,9.966671996270003729e+04,2.504090540790645173e+04,7.809578766655301152e+00,6.988813516497236478e-01,0.000000000000000000e+00,1.118272509813520810e+04,3.184968997357175613e+04,1.101211989841458490e+02,1.532567049808428953e-03,6.505527635164898675e+04,7.423458252790421374e-03,5.432735852714121183e-01,1.000000000000000000e+00,4.567264147285879372e-01,8.788514031750749300e-02,1.025653647276370872e+00,0.000000000000000000e+00,1.342370447817095469e+00,1.556776849041924260e+00,1.342370447817095469e+00,0.000000000000000000e+00,7.735949609490885948e+00,5.697833688051078482e+00,8.720583415836784116e+04,2.453601718026372691e+04,7.078133574663091565e+00,4.215224354748967062e-01,0.000000000000000000e+00,1.016685810894201495e+04,2.963053512220415359e+04,8.799247504545445508e+01,2.061855670103092831e-03,5.313035539060499286e+04,4.737440954384029151e-03,6.282172343349078369e-01,1.000000000000000000e+00,3.717827656650921631e-01,5.030857954764407503e-02,6.757466035691310768e-01,0.000000000000000000e+00
5.770779068973608261e-01,6.562312644040468879e-01,5.770779068973608261e-01,0.000000000000000000e+00,8.828407565425575143e+00,6.825814181436632211e+00,1.079618909135290014e+05,2.615115854388295338e+04,7.351687192963430206e+00,7.299110862499720298e-01,0.000000000000000000e+00,1.138699105928785684e+04,2.758556293002616803e+04,1.103366356923258707e+02,1.092954003627501875e-03,7.682802104049062473e+04,1.882332011661504850e-02,5.600284985957074690e-01,1.000000000000000000e+00,4.399715014042926420e-01,1.209817291050729882e-01,1.035861851379770382e+00,0.000000000000000000e+00,6.081071396250168348e-01,6.412464930434232935e-01,6.081071396250168348e-01,0.000000000000000000e+00,9.485413933269631670e+00,6.505476843048370483e+00,1.078997099344142771e+05,2.381387040553721454e+04,6.764306022294027443e+00,5.886703803315161965e-01,0.000000000000000000e+00,1.157503660795288306e+04,3.429158227408248058e+04,1.157243943598007689e+02,1.034876163538327957e-03,7.057656528683667420e+04,8.569675323424790978e-03,5.157915097338912069e-01,1.000000000000000000e+00,4.842084902661086820e-01,7.412378265623906226e-02,1.066251541731023211e+00,0.000000000000000000e+00
1.016225471619751186e+00,1.080564083545345166e+00,1.016225471619751186e+00,0.000000000000000000e+00,8.599558216956861401e+00,6.306904706448534625e+00,9.537377339510423189e+04,2.288249163833965940e+04,6.674932842291475765e+00,6.085649907921936164e-01,0.000000000000000000e+00,1.083481135224776517e+04,2.961831435326526480e+04,9.983344983897345060e+01,3.502626970227670886e-04,6.254877306747062539e+04,4.527452192918273756e-03,5.658125397174594839e-01,1.000000000000000000e+00,4.341874602825406271e-01,6.810325674303775723e-02,8.267580604380814213e-01,0.000000000000000000e+00,7.916829681063035640e-01,8.102300336186681884e-01,7.916829681063035640e-01,0.000000000000000000e+00,1.017671005685094698e+01,5.435951835815265198e+00,8.135348299455005326e+04,2.407110647510423587e+04,6.963345919561146680e+00,4.558978805947330737e-01,0.000000000000000000e+00,1.045511539786522371e+04,3.137031590667371711e+04,7.319893381625892914e+01,5.115089514066496800e-04,4.553580010442477214e+04,7.966901482179445868e-03,5.434890627155175569e-01,1.000000000000000000e+00,4.565109372844823876e-01,5.686848877189658313e-02,6.395709839152203813e-01,0.000000000000000000e+00
6.090086543947037523e-01,6.020536758596426452e-01,6.090086543947037523e-01,0.000000000000000000e+00,8.934677204585193877e+00,6.978760858096800135e+00,1.057931503466966096e+05,2.611927729186282522e+04,7.265262609084425449e+00,6.958314061804212747e-01,0.000000000000000000e+00,1.141200315660346678e+04,3.465278116177610354e+04,1.034848739168404990e+02,3.798696410878466077e-03,6.724525832736215671e+04,1.557015755811684554e-02,5.146662511069692858e-01,1.000000000000000000e+00,4.853337488930307697e-01,1.004377175116561716e-01,1.027080620214494866e+00,0.000000000000000000e+00,1.078551674459789611e+00,1.161608810031999450e+00,1.078551674459789611e+00,0.000000000000000000e+00,8.058417779174588347e+00,6.408746958523499515e+00,9.924480153665284161e+04,2.411763742122157782e+04,6.796343779803746266e+00,6.240450961040129307e-01,0.000000000000000000e+00,1.068071437022999089e+04,3.572781195325571753e+04,1.002099503364072888e+02,1.739130434782608760e-03,5.818147502935912053e+04,1.699678284515964560e-02,5.804561801610357286e-01,1.000000000000000000e+00,4.195438198389641604e-01,1.006151430455572982e-01,7.471951231159325024e-01,0.000000000000000000e+00
6.634914842689489944e-01,6.808707346353581880e-01,6.634914842689489944e-01,0.000000000000000000e+00,8.266092135715972233e+00,6.628578090363880904e+00,1.090753057936958212e+05,2.361917119371991794e+04,6.374736343789952464e+00,5.640393619504262546e-01,0.000000000000000000e+00,1.136299103106310940e+04,4.635760509690798790e+04,1.090162403673172946e+02,8.373288261874373964e-04,5.792396753372911189e+04,9.139772511676372280e-03,5.346864458391136221e-01,1.000000000000000000e+00,4.653135541608863224e-01,7.960887795453004678e-02,8.406256847810222865e-01,0.000000000000000000e+00,5.035686950326786482e-01,6.461491561394746563e-01,5.035686950326786482e-01,0.000000000000000000e+00,9.119792517239769580e+00,5.331654259127053486e+00,9.853565262250743399e+04,2.325408605851107495e+04,6.903878854872185222e+00,4.156486735314081638e-01,0.000000000000000000e+00,1.095423095034279686e+04,5.375531219265451364e+04,1.057478203762188116e+02,0.000000000000000000e+00,4.210316870675370592e+04,4.295636277369206842e-03,5.186185412607307033e-01,1.000000000000000000e+00,4.813814587392693523e-01,4.546862249028198882e-02,9.072858778924152157e-01,0.000000000000000000e+00
6.421018299601526369e-01,6.591491670058379215e-01,6.421018299601526369e-01,0.000000000000000000e+00,9.956958172094564574e+00,5.154305377838037217e+00,1.049981956193396618e+05,2.320704860263811861e+04,5.418819746274468052e+00,4.713647569747831945e-01,0.000000000000000000e+00,1.144568185058784729e+04,4.594586669656517915e+04,1.136006483293655975e+02,1.014419321468532911e-03,5.488251272368161153e+04,3.300342462654831492e-03,4.718134628011686482e-01,1.000000000000000000e+00,5.281865371988314628e-01,5.573202858390617631e-02,8.704919143950415883e-01,0.000000000000000000e+00,1.146907226117449330e+00,1.262059780984487345e+00,1.146907226117449330e+00,0.000000000000000000e+00,8.896903045530722309e+00,5.660158519301967672e+00,9.510917931757193583e+04,2.301160244262657943e+04,6.162804524255134808e+00,4.896606668078001268e-01,0.000000000000000000e+00,1.082393835697599934e+04,3.466906421088543721e+04,1.068734333047411553e+02,1.111111111111111110e-03,5.670440773670288036e+04,8.508160297246183251e-03,5.482699849335814779e-01,1.000000000000000000e+00,4.517300150664184666e-01,6.283369277382631901e-02,8.584254763324530302e-01,0.000000000000000000e+00
3.789009300537107272e-01,3.922095081870792255e-01,3.789009300537107272e-01,0.000000000000000000e+00,9.205390021905568432e+00,5.992892627202930811e+00,1.129533947379371675e+05,2.560757671821007170e+04,6.649141180058416367e+00,5.739228911123345211e-01,0.000000000000000000e+00,1.145021901716629873e+04,3.805161927497922443e+04,1.160795390878434574e+02,8.746894984408857881e-04,6.990412146834997111e+04,1.151848640912638347e-02,5.143419459489162460e-01,1.000000000000000000e+00,4.856580540510836985e-01,7.185834510769147088e-02,1.136882377067043315e+00,0.000000000000000000e+00,7.293949785318528667e-01,7.924652175401238896e-01,7.293949785318528667e-01,0.000000000000000000e+00,8.229844201372973345e+00,5.606723533468510823e+00,1.063876063502479519e+05,2.546608515223084032e+04,6.820119092247113990e+00,5.650978877740879813e-01,0.000000000000000000e+00,1.089536096329312932e+04,3.288561498796843807e+04,1.006226734160680394e+02,3.305785123966942067e-03,6.918769191983391647e+04,1.258957589907538921e-02,5.668462123382109752e-01,1.000000000000000000e+00,4.331537876617890248e-01,9.197253105663047434e-02,8.298165860167904251e-01,0.000000000000000000e+00
8.915185212592910968e-01,1.260536107107092185e+00,8.915185212592910968e-01,0.000000000000000000e+00,9.892661137391197457e+00,5.307512459187329945e+00,8.571837432488406193e+04,2.466416595438151489e+04,7.709802576809924979e+00,3.783265462931445500e-01,0.000000000000000000e+00,1.059326900404851403e+04,3.913921103319582471e+04,8.109360923625334294e+01,0.000000000000000000e+00,4.201258253060215793e+04,2.857653380301464294e-03,5.906461839193213326e-01,1.000000000000000000e+00,4.093538160806786119e-01,3.823112543922509848e-02,6.088644252412265256e-01,0.000000000000000000e+00,6.010550493904063263e-01,9.911631762817159075e-01,6.010550493904063263e-01,0.000000000000000000e+00,8.720305924669641939e+00,5.713412330957178042e+00,9.122138369057707314e+04,2.518168340664692369e+04,7.451183246093341594e+00,5.011446863309527711e-01,0.000000000000000000e+00,1.044758497807613821e+04,4.089795720606179384e+04,9.688211607990467655e+01,8.616895209073979550e-04,4.728215561546549725e+04,7.067698403988793669e-03,6.256631922815494296e-01,1.000000000000000000e+00,3.743368077184505149e-01,6.369257311285889123e-02,6.616468164028591614e-01,0.000000000000000000e+00
6.252381942336328047e-01,1.085423157140611661e+00,6.252381942336328047e-01,0.000000000000000000e+00,9.151125004149745834e+00,5.690128497973821808e+00,9.029660750904216547e+04,2.569514930965736494e+04,7.693726519875006886e+00,4.936141064712945559e-01,0.000000000000000000e+00,1.064620499702009147e+04,2.647242098160388923e+04,8.603297448382723189e+01,1.226231054515831672e-03,5.998342886959838506e+04,7.480898974760940949e-03,5.563563492158266621e-01,1.000000000000000000e+00,4.436436507841733379e-01,5.678650878399769952e-02,9.222999475678296255e-01,0.000000000000000000e+00,6.726285777322736914e-01,7.968946562629084518e-01,6.726285777322736914e-01,0.000000000000000000e+00,9.465308986315696060e+00,6.280512269158101901e+00,1.122927830324033275e+05,2.386443832111706070e+04,7.140622370434195787e+00,5.688848094548878409e-01,0.000000000000000000e+00,1.151629349978635037e+04,4.993755124171056377e+04,1.214489111551404932e+02,1.917545541706615429e-04,5.824900568989398744e+04,7.569532284706618000e-03,5.458200307809224494e-01,1.000000000000000000e+00,4.541799692190776061e-01,7.448179916903895081e-02,1.000677078620384020e+00,0.000000000000000000e+00
